Created at [Route Purchase],Price [Route Purchase],Id [Route],Title [Route],Type [Payment],Id [User]
"January 01, 2025 20:14",8.99,5324,Bites of James Bay: A Food and History Tour of Victoria’s Oldest Neighborhood,InAppPurchase,254005
"January 01, 2025 20:18",19.99,10773,San Diego Driving Tour: Must-See Scenic Sights With a San Diego Local,CouponRedemptionResellerReply,387660
"January 01, 2025 20:21",0.0,1298,Cape Point Audio Guide: Funicular Route,FreePayment,376530
"January 01, 2025 20:38",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387664
"January 01, 2025 20:38",6.99,5859,The Ghosts of Roseburg: A Historical Downtown Walking Tour,InAppPurchase,387665
"January 01, 2025 20:44",8.99,3390,Harry Potter’s Edinburgh: From the Castle to Diagon Alley and Elephant House,InAppPurchase,245678
"January 01, 2025 20:44",7.99,6630,In the Footsteps of Mary Queen of Scots: An Edinburgh Old Town Walking Tour,InAppPurchase,245678
"January 01, 2025 20:44",7.99,4520,A History of Witchcraft in Scotland: From Holyrood Palace to Edinburgh Castle,InAppPurchase,245678
"January 01, 2025 20:46",9.99,8246,The Secrets of the Historical Garden District: A Walking Tour,StripePayment,387666
"January 01, 2025 20:51",2.99,66,Heart of Colonial Buenos Aires,InAppPurchase,387667
"January 01, 2025 20:52",19.99,10373,Yosemite National Park via Highway 140 (Español),CouponRedemptionPaid,387421
"January 01, 2025 20:58",9.99,8246,The Secrets of the Historical Garden District: A Walking Tour,InAppPurchase,387393
"January 01, 2025 21:10",8.99,243,Stories of Faith and Courage: A Self-Guided Tour of Metairie Cemetery,InAppPurchase,387668
"January 01, 2025 21:16",9.99,8683,Lund Tour: From Medieval Metropolis to Contemporary College City,StripePayment,387669
"January 01, 2025 21:33",5.99,1704,"Colonial Bogotá, La Candelaria",AndroidPayment,342303
"January 01, 2025 21:36",29.99,10721,"Murder, Money and Margaritas: A Key West Cemetery Tour",CouponRedemptionPaid,387670
"January 01, 2025 21:42",6.99,1516,Vondelpark & Old West Neighbourhood,InAppPurchase,385584
"January 01, 2025 21:51",7.99,4013,"The Best of Gion District: Geishas, Temples and Kabuki",AndroidPayment,387674
"January 01, 2025 21:57",7.99,10825,Sydney’s Iconic Sights: From the Historical Rocks District to the Opera House,InAppPurchase,151881
"January 01, 2025 22:04",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387675
"January 01, 2025 22:11",6.99,3647,Essential Seville Walking Tour,InAppPurchase,387676
"January 01, 2025 22:18",9.99,3672,California Coast Driving Tour: From Carmel and Point Lobos to Big Sur,InAppPurchase,387123
"January 01, 2025 22:23",6.99,2826,Kirkenes: The City between East and West,InAppPurchase,387678
"January 01, 2025 22:31",19.99,9542,Catalan Culture with Context: A Guide to Barcelona’s Gràcia District,CouponRedemptionPaid,387680
"January 01, 2025 22:33",19.99,4523,GuideGuides Mount Vernon,CouponRedemptionPaid,387682
"January 01, 2025 22:41",8.99,5474,Exploring Mayfair: London’s Most Luxurious Neighbourhood,InAppPurchase,387685
"January 01, 2025 22:41",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387684
"January 01, 2025 22:47",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387687
"January 01, 2025 22:48",5.99,3114,"Wild, Wicked, and Weird: A Historical Downtown San Francisco Tour",StripePayment,387686
"January 01, 2025 22:51",7.99,2627,Mexico City Streets: La Roma,InAppPurchase,387691
"January 01, 2025 22:59",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387692
"January 01, 2025 23:04",5.99,1888,Cartagena de Indias: From India Catalina to Plaza de Santo Domingo,InAppPurchase,387631
"January 01, 2025 23:04",5.99,1889,Cartagena de Indias: Into the Walls of The City,InAppPurchase,387631
"January 01, 2025 23:04",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387693
"January 01, 2025 23:08",11.99,4521,Lake Tahoe Driving Tour: From South Lake Tahoe to Tahoe City,CouponRedemptionResellerReply,387694
"January 01, 2025 23:13",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387698
"January 01, 2025 23:20",19.99,10484,Yosemite National Park via Highway 140 (Japanese),CouponRedemptionPaid,387700
"January 01, 2025 23:24",19.99,10484,Yosemite National Park via Highway 140 (Japanese),CouponRedemptionPaid,387701
"January 01, 2025 23:24",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387704
"January 01, 2025 23:24",9.99,9501,History and Architecture: A Tokyo Walking Tour with Context,InAppPurchase,387524
"January 01, 2025 23:28",14.99,6663,Boho Greenwich Village and Washington Square's Gilded Age: An Audio Tour,SwfRedemption,387702
"January 01, 2025 23:29",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387705
"January 01, 2025 23:49",8.99,2023,Lisbon: The Age of Discovery,InAppPurchase,189204
"January 01, 2025 23:52",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387709
"January 01, 2025 23:55",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387710
"January 02, 2025 00:02",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387712
"January 02, 2025 00:09",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387714
"January 02, 2025 00:11",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387715
"January 02, 2025 00:20",5.99,10255,"Dwarfs, Ghosts and Beer: A Guide to Wrocław’s Old Town",CouponRedemptionResellerReply,387718
"January 02, 2025 00:25",9.99,6692,Santa Barbara Scenic Walking Tour: The Ultimate Guide to Iconic Landmarks,CouponRedemptionResellerReply,387720
"January 02, 2025 00:28",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387721
"January 02, 2025 00:32",14.99,6531,South Shore Driving Tour: A Guide to O'ahu’s Scenic Beaches and Hiking Trails,SwfRedemption,171145
"January 02, 2025 00:35",14.99,6531,South Shore Driving Tour: A Guide to O'ahu’s Scenic Beaches and Hiking Trails,CouponRedemptionPaid,387724
"January 02, 2025 00:43",6.99,10774,Street Art Hunting in Kampong Gelam,InAppPurchase,384759
"January 02, 2025 00:45",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387727
"January 02, 2025 00:46",8.99,4303,Authentic Santorini: Explore Oia Through the Eyes of a Local,SwfRedemption,57687
"January 02, 2025 00:48",0.0,10946,The Great Fire of 1724: A Woburn Walking Tour,FreePayment,387727
"January 02, 2025 00:50",0.0,1660,A Voice from Underground,FreePayment,387727
"January 02, 2025 00:53",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387730
"January 02, 2025 00:55",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387731
"January 02, 2025 00:55",19.99,9632,Vibrant Venice: A Walk through Rialto and San Polo with Context,InAppPurchase,49934
"January 02, 2025 00:57",8.99,8335,Finding the Forgotten Venetians: A Walk Around the Castello District,InAppPurchase,49934
"January 02, 2025 00:58",6.99,8906,Politics and Power in Serenissima: From the Doge‘s Palace to Venice’s Arsenale,InAppPurchase,49934
"January 02, 2025 01:01",9.99,7903,Rome and the Renaissance: A Tour from the Vatican City to Piazza di Spagna,InAppPurchase,49934
"January 02, 2025 01:24",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387734
"January 02, 2025 01:34",19.99,10484,Yosemite National Park via Highway 140 (Japanese),CouponRedemptionPaid,387735
"January 02, 2025 01:38",19.99,10484,Yosemite National Park via Highway 140 (Japanese),CouponRedemptionPaid,81640
"January 02, 2025 01:39",2.99,399,Contemporary Art Galleries to Old Timey Antiques,InAppPurchase,386934
"January 02, 2025 01:40",19.99,10484,Yosemite National Park via Highway 140 (Japanese),CouponRedemptionPaid,387738
"January 02, 2025 01:43",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387739
"January 02, 2025 01:54",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387740
"January 02, 2025 02:16",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387742
"January 02, 2025 02:43",19.99,10647,Yosemite National Park via Highway 140 (German),CouponRedemptionPaid,387744
"January 02, 2025 03:05",19.99,9431,Munich’s Beer Culture: A Walking Tour of its Biergartens with Context,SwfRedemption,203073
"January 02, 2025 03:06",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387747
"January 02, 2025 03:42",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387749
"January 02, 2025 04:27",8.99,7825,"Forgotten Stories from the Civil War: A Walking Tour of Mobile, Alabama",AndroidPayment,387394
"January 02, 2025 04:36",14.99,7749,"TellBetter’s Broadway Tour: A Guide to its Hits, Flops, Stars and Stories",InAppPurchase,325789
"January 02, 2025 04:43",4.99,14,Thailand's Road to Democracy,CouponRedemptionResellerReply,387752
"January 02, 2025 04:48",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387753
"January 02, 2025 04:50",0.0,5597,Canons Park: The Life and Times of the Duke of Chandos,FreePayment,387753
"January 02, 2025 04:59",19.99,10484,Yosemite National Park via Highway 140 (Japanese),CouponRedemptionPaid,387754
"January 02, 2025 05:04",19.99,10373,Yosemite National Park via Highway 140 (Español),CouponRedemptionPaid,387755
"January 02, 2025 05:11",4.99,514,Big Little India,InAppPurchase,384759
"January 02, 2025 05:33",19.99,10373,Yosemite National Park via Highway 140 (Español),CouponRedemptionPaid,387757
"January 02, 2025 05:42",19.99,10373,Yosemite National Park via Highway 140 (Español),CouponRedemptionPaid,387761
"January 02, 2025 05:42",19.99,10373,Yosemite National Park via Highway 140 (Español),CouponRedemptionPaid,387760
"January 02, 2025 05:48",8.99,3645,Chania's Turbulent History: A Tour of the Old Town,InAppPurchase,387493
"January 02, 2025 05:51",7.99,5813,"The Secrets of Golden Gate Park: Graft, Gunfire and a 90-Year-Old Fish",InAppPurchase,387762
"January 02, 2025 06:16",8.99,2738,"A walking tour of Marvellous Melbourne: Birrarung Marr, Block Arcade and beyond",InAppPurchase,120208
"January 02, 2025 06:22",19.99,10594,Yosemite National Park via Highway 140 (Chinese),CouponRedemptionPaid,387767
"January 02, 2025 06:47",11.99,4902,Exploring Sweet Auburn: A Civil Rights History Tour,AndroidPayment,155370
"January 02, 2025 06:49",0.0,1403,Cellar Audio Guide: From Berry to Barrel to Bottle,FreePayment,387772
"January 02, 2025 06:51",0.0,1351,Vineyard Audio Guide: Deep Roots and Trade Routes,FreePayment,387772
"January 02, 2025 06:52",0.0,1402,Museum Audio Guide: Home to South African Wine,FreePayment,387772
"January 02, 2025 06:57",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387775
"January 02, 2025 06:58",8.99,2788,Downtown Oslo: Exploring the City's Highlights and History,StripePayment,387773
"January 02, 2025 07:00",9.99,7681,Beautiful Baroque Potsdam: A Tour through the Old Town and Dutch Quarter,AndroidPayment,379742
"January 02, 2025 07:11",5.99,989,The Hippodrome and the Blue Mosque,AndroidPayment,307709
"January 02, 2025 07:17",11.99,6680,"Native Americans, boomtowns and literary legends: A Highway 49 driving tour",InAppPurchase,387629
"January 02, 2025 07:20",7.99,10161,Wicked Whitechapel: Where Now’s Jack The Ripper Audio Tour,InAppPurchase,387778
"January 02, 2025 07:29",7.99,10080,The City of Beer: A Guide to the History and Legends of Pilsen,CouponRedemptionResellerReply,387781
"January 02, 2025 07:36",3.99,3055,The Original Shoreline,InAppPurchase,252192
"January 02, 2025 07:39",4.99,17,Mouille Point Promenade: A Maritime Meander,InAppPurchase,252192
"January 02, 2025 07:42",9.99,3351,Montmartre: More than Meets the Eye,SwfRedemption,383336
"January 02, 2025 07:45",11.99,6655,Ancient Agora of Athens: A guide to its history and legends,InAppPurchase,384912
"January 02, 2025 07:51",9.99,3351,Montmartre: More than Meets the Eye,InAppPurchase,357710
"January 02, 2025 07:52",11.99,3857,The Magic of Bruges: A Guide to its Legends and Hidden Treasures,InAppPurchase,340010
"January 02, 2025 07:53",4.99,10693,"Rome’s Colosseum with Context: A Guide to its Games, Architecture, and History",AndroidPayment,239492
"January 02, 2025 07:54",19.99,9755,Acropolis of Athens Audio Guide: A Tour with Context,InAppPurchase,384912
"January 02, 2025 07:55",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,387785
"January 02, 2025 07:57",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,387786
"January 02, 2025 08:05",8.99,3811,A Taste of Salzburg: Highlights from Mirabell Gardens to Mozart's Birthplace,CouponRedemptionResellerReply,387768
"January 02, 2025 08:07",7.99,4013,"The Best of Gion District: Geishas, Temples and Kabuki",InAppPurchase,282389
"January 02, 2025 08:10",11.99,7349,The Berlin Wall: A Walking Tour Along the Former Death Strip,InAppPurchase,281913
"January 02, 2025 08:10",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,387789
"January 02, 2025 08:12",0.0,1402,Museum Audio Guide: Home to South African Wine,FreePayment,387788
"January 02, 2025 08:18",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387791
"January 02, 2025 08:29",0.0,4480,Paarl Heritage Trail: A Story of Wine and Pearls,FreePayment,158418
"January 02, 2025 08:32",7.99,10161,Wicked Whitechapel: Where Now’s Jack The Ripper Audio Tour,SwfRedemption,387793
"January 02, 2025 08:35",19.99,10299,Downtown Athens with Context: Syntagma Square to the Acropolis Museum,InAppPurchase,384912
"January 02, 2025 08:37",7.99,8680,Wonderful Warnemünde: A Guide to Rostock’s Charming Port Town,StripePayment,375386
"January 02, 2025 08:40",9.99,9942,Discovering Copenhagen: A Tour of its Modern Marvels and Historical Landmarks,InAppPurchase,211713
"January 02, 2025 08:40",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,387794
"January 02, 2025 08:44",8.99,6678,Aarhus Walking Tour: A Guide to the Ancient Viking Stronghold of Aros,CouponRedemptionResellerReply,387795
"January 02, 2025 08:45",11.99,3857,The Magic of Bruges: A Guide to its Legends and Hidden Treasures,CouponRedemption,387798
"January 02, 2025 08:45",11.99,3857,The Magic of Bruges: A Guide to its Legends and Hidden Treasures,CouponRedemption,387797
"January 02, 2025 08:46",7.99,9971,Dramatic Dresden: A Walk through the Historic Old Town,InAppPurchase,293660
"January 02, 2025 08:47",5.99,1911,Heidelberg's Altstadt,CouponRedemptionResellerReply,280536
"January 02, 2025 08:52",11.99,3852,Historic Krakow: A Journey through the Medieval Old Town and Wawel Castle,InAppPurchase,386104
"January 02, 2025 08:53",8.99,4102,Glasgow through the ages: A sightseeing walk from the Cathedral to Glasgow Green,SwfRedemption,387796
"January 02, 2025 08:53",9.99,7682,Former East Berlin: A walking tour through 400 years of history,InAppPurchase,281913
"January 02, 2025 08:56",6.99,3592,Salzburg is alive with the sound of Trudy’s music,AndroidPayment,278978
"January 02, 2025 08:56",6.99,3592,Salzburg is alive with the sound of Trudy’s music,AndroidPayment,348647
"January 02, 2025 09:03",11.99,3857,The Magic of Bruges: A Guide to its Legends and Hidden Treasures,InAppPurchase,387803
"January 02, 2025 09:05",11.99,3852,Historic Krakow: A Journey through the Medieval Old Town and Wawel Castle,StripePayment,387804
"January 02, 2025 09:05",9.99,10005,Palaces and Piazzas: The Highlights of Florence,InAppPurchase,387806
"January 02, 2025 09:05",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387807
"January 02, 2025 09:09",11.99,3857,The Magic of Bruges: A Guide to its Legends and Hidden Treasures,SwfRedemption,387808
"January 02, 2025 09:12",8.99,10266,The Historical Harbour Town of Falmouth: A Guide to its Seafaring Past,CouponRedemptionResellerReply,387809
"January 02, 2025 09:13",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387812
"January 02, 2025 09:13",4.99,8920,Kolmanskop: A Tour of Namibia’s Ghost Town,CouponRedemptionPaid,387813
"January 02, 2025 09:14",4.99,10693,"Rome’s Colosseum with Context: A Guide to its Games, Architecture, and History",InAppPurchase,157211
"January 02, 2025 09:20",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387815
"January 02, 2025 09:24",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387817
"January 02, 2025 09:27",9.99,3228,History with a side of Tapas: A local's Madrid,InAppPurchase,134279
"January 02, 2025 09:28",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387818
"January 02, 2025 09:28",19.99,9111,Madrid Wine Tour with Context,InAppPurchase,134279
"January 02, 2025 09:37",6.99,1924,Multicultural Madrid Walking Tour: from Plaza Mayor to Lavapiés,SwfRedemption,336679
"January 02, 2025 09:37",6.99,1924,Multicultural Madrid Walking Tour: from Plaza Mayor to Lavapiés,SwfRedemption,334185
"January 02, 2025 09:39",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387821
"January 02, 2025 09:41",9.99,4265,For Your Ears Only: James Bond’s London,InAppPurchase,163611
"January 02, 2025 09:41",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,387820
"January 02, 2025 09:43",8.99,4327,Glasgow: The Merchant City,CouponRedemptionResellerReply,387823
"January 02, 2025 09:45",11.99,6704,"Secrets of Sensoji Temple: A Tour of Asakusa’s History, Art and Culture",InAppPurchase,189646
"January 02, 2025 09:45",9.99,7865,Nicolai Quarter: A Tour of Berlin’s Medieval Heart,InAppPurchase,281913
